GlobalID,Lab Status,prob_positive
{DD3E59B1-9CA5-41D6-B264-1E4548265875},Negative ID,9.20328977388222e-17
{352E06AC-27CF-4D8C-AA04-DD624D4F6922},Negative ID,6.08380839643704e-10
{F7A5D9C9-9DDD-485E-92BE-F9CA7912036C},Negative ID,0.0025341197670478268
{68B1BEC8-D927-43EB-B498-1422632A2B8D},Negative ID,4.448161829506659e-08
{666B5A37-4583-417E-A3C5-F9349FC6CF70},Negative ID,0.38667226501479396
{78CA94AF-67CA-4525-AA8F-F9EE5908E2BA},Negative ID,2.8472862655959186e-15
{0B1EB505-BBCE-45BC-94A6-685A76484A2F},Negative ID,0.7301305230097752
{F831637D-23AB-4BD5-90A4-D4E8AC59B91F},Negative ID,6.621955674825576e-08
{8ED4370E-11BB-4FE8-AA1E-2BA9BC487B71},Negative ID,1.2604244160380147e-11
{C2373FAB-49C6-4B09-8D9F-E9BC744A6C35},Negative ID,9.511285075751028e-11
{E6A62AB7-0C3A-497B-9742-F3C58E968F34},Negative ID,0.46808054186229714
{DFB93DE7-7EA9-43F1-8D47-E84B7E0F0265},Negative ID,0.00047352669453835927
{85D9B9D1-717F-4727-A3EE-96EE12D7AF52},Negative ID,5.138891242484737e-07
{425E9D56-3CB9-4765-B542-64791E6C4A4D},Negative ID,9.624953197599415e-08
{5778ED6F-8C93-444E-A7BA-55D3CF856BAE},Negative ID,2.974718327245902e-06
{10D9028A-6EA2-4F30-846F-98AEFCA0F71D},Negative ID,9.65262805405614e-07
{00A1C7DF-8F64-47B7-9E85-79E164F6931F},Negative ID,0.003696904501323061
{F17B2B17-CF4B-41D3-8F84-380FF76736DD},Negative ID,2.376046241364748e-12
{F41FFB3C-1EC4-4FA2-A075-5E5C5ABDFBE5},Negative ID,3.2616477100593764e-12
{07A59172-FD68-4803-8EF6-B11324C11BC0},Negative ID,8.494548956838012e-12
{98564782-E491-41A4-88F2-5677C3113351},Negative ID,6.745202289176573e-10
{7E99DF8B-565D-410B-82A8-026ACB618AF7},Negative ID,0.2537487930341631
{4174F9BD-3F78-4A43-B997-08B76DA1F20B},Negative ID,0.12973583683307638
{C8E31576-E253-4640-9F98-8716C5B744B7},Negative ID,5.555296093101444e-06
{41301231-94B6-4536-BD4A-71D40929E2BC},Negative ID,0.00672112350747453
{1431A12A-26B1-49C3-9418-85A2CDE26669},Negative ID,4.176935168463679e-06
{9439BD5E-E414-4B86-9CEE-C9395F84D717},Negative ID,0.00010983207403808267
{B0A38A67-5CB7-42A4-9EB1-4563B2512E96},Negative ID,3.8837876799529644e-07
{A0C8D5DE-9E22-4DA2-8490-5579889FF734},Negative ID,0.6414747436437612
{4C288DBF-DDFD-4998-AD2E-68251B12CDE5},Negative ID,6.494059659793013e-15
{7BC8B5C6-7FD9-4199-901F-0AD228257A7A},Negative ID,0.042091715627602604
{BB15E426-7F5F-4CDB-9102-EB13F8D3D316},Negative ID,0.0014920968672833426
{C0CD41A1-2503-4DBC-9251-7B0072908B72},Negative ID,1.0353960258993671e-05
{66CF544A-DAC3-4FB9-98DF-62F9E848CFEC},Negative ID,4.746736475913451e-12
{C66B3835-3443-4846-8AD4-A8E08B7E8CB3},Negative ID,1.4824143398248535e-14
{11B632C0-1E97-4C29-8EF1-D95C1435F419},Negative ID,0.11684722711709634
{5A0D8747-2CD5-4F77-86DF-A9CF6AFF289F},Negative ID,1.662291408737693e-06
{F6A3C9CC-ADF0-403F-8067-FC45AED9FEE6},Negative ID,0.8696502618456244
{CCB0E051-3B65-4DD2-9EE1-3613902EBCCB},Negative ID,2.97910165267222e-07
{84EC20AC-2EBA-435E-A8B8-95451E62156A},Negative ID,2.2968292749430022e-17
{0EBA2096-5B9F-433C-A914-0EA6D8DB124A},Negative ID,8.613176423118758e-07
{B2BBCD36-E93C-44F8-ACD4-5425907598B1},Negative ID,3.576664087620825e-05
{65B21253-29FE-4CA5-83B7-7FF593D50EA0},Negative ID,1.357937456688444e-08
{A50CB52C-5828-4019-A6E0-310B20FB348E},Negative ID,0.8046321901684532
{07B4F276-4757-4E3B-B5F4-3DCA24445B69},Negative ID,1.3849456364657465e-13
{07848B4E-5501-4B83-993A-687FE7BC1F7C},Negative ID,9.055176481873199e-18
{449A06FD-477E-47B6-82A9-4CDD4887F2D2},Negative ID,5.93170478672703e-07
{F0B11E4E-EA9E-451F-A847-DC7E2564FCE9},Negative ID,2.684221514371174e-07
{95659700-6837-4A68-BB2A-6AA7E3176DDB},Negative ID,2.407718470902578e-06
{FF7C3F8B-F11E-4428-9A35-8CB396850425},Negative ID,2.3350600034229286e-16
{BF845304-DDD4-45B8-86C2-77AE812C8AF5},Negative ID,4.537979874733651e-09
{81F5BA0F-97D5-4B62-BA99-1CDBB8CA2B4B},Negative ID,0.9792946900608668
{5A912BE8-9085-40B2-B3A6-AFE034072AC9},Negative ID,8.589116938183835e-10
{5750B38B-3DFE-43C7-9154-690D735F80F8},Negative ID,1.947769037931857e-05
{810DB953-E9E5-4A72-96CF-ABD6D440EBB6},Negative ID,0.08165797177938883
{7026B8B0-B647-4B66-9604-9F51928C2CFF},Negative ID,0.01589056444374102
{2F115B96-4573-4759-B72A-966006431FC3},Negative ID,6.338624912988382e-16
{29763884-14B9-40C3-9531-455755D41400},Negative ID,1.3609593112842057e-06
{07AACADA-6EA6-4D5C-A9E3-349C901EB421},Negative ID,0.009004517299824644
{30876E05-DBC6-4EAB-AD62-FDF9CB7DD6A1},Negative ID,5.045342092550487e-06
{2E5998C5-99B7-413D-BE51-10F565DE9CC0},Negative ID,9.034570527189096e-10
{E34BBFF2-0741-4EB1-9D16-6932B0721DFC},Negative ID,4.334848743291268e-08
{76CFCAFE-E70D-4E91-951C-4BAB109C5ACD},Negative ID,1.8472718822190998e-06
{0CF7C971-9B8F-4E7F-BB77-AE17039BD3E9},Negative ID,8.100005200436719e-13
{00A16769-A2AF-4728-9CC2-E37DE45FB7F5},Negative ID,1.0368481988485156e-06
{CBD84AC8-45C4-407F-AB78-C6A5D91003EB},Negative ID,8.251357578564604e-07
{1379F5DD-7195-4F30-985B-59B48132AEC1},Negative ID,4.550161192079102e-17
{FAC9D333-9500-47D4-9996-7E62B1A5B2AC},Negative ID,4.218973810543709e-06
{6C469A11-15D9-4EF0-BAC2-E21F5DA3770E},Negative ID,0.003810724188981031
{F1B78F72-9664-4656-8232-86192848AA1A},Negative ID,7.474925590380743e-05
{98DA60D5-A896-426F-83E1-31C0EBB5F16D},Negative ID,5.145380679604034e-06
{7047334E-DC88-4D5C-AB2E-48D39E6F1949},Negative ID,1.3476123939386501e-06
{30F932BA-EBC3-42E8-B416-422D4BE3A02F},Negative ID,5.14567322743998e-05
{B58F670D-5470-4AA8-AD63-77CAC795BA1F},Negative ID,1.4797209016181993e-11
{9598CDEC-D627-461C-A181-DF43C7FEAABB},Negative ID,1.4604379219373708e-08
{DEB910D6-2086-4C91-B3F4-9D33CFA353EA},Negative ID,2.801777439426621e-07
{0794C409-7322-4387-8E21-8CB6505E6316},Negative ID,2.1587195160011296e-08
{4CA4C7FA-02CD-493E-A2F8-48D666AB152D},Negative ID,1.4714494151119397e-05
{C141E3B0-8B74-4451-AFDC-ECE15D774A02},Negative ID,6.005830076557149e-09
{3D40C137-50F7-4ED0-8C9D-BC1C628EAB14},Negative ID,3.4455985384058036e-05
{8467BB00-C05F-46A8-B964-7BAAF19600D3},Negative ID,1.1569881252932709e-06
{3E913BDB-6932-46BC-B1AF-75EC2FD7C7D2},Negative ID,1.2249537589161968e-10
{6B094807-4E29-44BC-A61E-DCA49EB64ACB},Negative ID,3.769617867884346e-16
{AB3F2F74-73AC-4BF6-B6A8-F4EEA97AD3C8},Negative ID,7.561095157729926e-06
{8AEE9882-FD21-4E71-A0F0-8D59EC8E3EAC},Negative ID,4.827536293374679e-07
{381E47D2-8460-4BD4-9A60-DC18DC47DD8C},Negative ID,3.3083037763494933e-06
{3D4539D0-E0E7-4F34-84BC-E9D5E454BAAF},Negative ID,1.0024017527823081e-06
{EB82514B-FCDB-458C-BE06-0EFFAF878366},Negative ID,0.0009430958582025197
{B9F8AEB0-4330-427B-9039-A456275ED88B},Negative ID,7.639357166713322e-06
{EC973A0B-F285-4B0E-B788-D9956365EDD3},Negative ID,4.561527073291173e-11
{690A0FF7-FB17-4A3D-913F-F5B829E13C74},Negative ID,0.6334368459292035
{0E79AB4C-6BAA-4A7C-84BA-5412BC42EDC3},Negative ID,7.521684959276597e-07
{65A06C34-9010-443D-B110-69D8DD7FBEF6},Negative ID,1.0373334722618963e-11
{B04C9EDD-16E8-4FA4-9718-54F2DE3ABDDD},Negative ID,0.8439485198162164
{9366C47F-09CE-4C8C-BFC5-3F77E0ACC891},Negative ID,2.445977761385499e-10
{4920C881-02CB-4636-BEBD-8AA49D736271},Negative ID,3.8700473880037916e-07
{492BFF2E-95F8-450F-8F63-6EC5CDAAAAAD},Negative ID,7.4554606114442655e-19
{6D9576D7-9133-471F-B7BB-670F436D48AB},Negative ID,1.0474956832844046e-10
{E0734B9B-D022-492D-B226-8B7B6535EAFE},Negative ID,0.13143035643824738
{8D074A20-E5C1-42FB-86EF-48CD62C1225B},Negative ID,2.0277534246012202e-15
{2D4A6FC9-BC15-4B33-9C28-2203D55BB4F1},Negative ID,1.2476062657419636e-15
{55CC36EA-368B-443B-941D-766C06CC19B5},Negative ID,0.0006161053598060974
{EDF2E1AA-F473-40A2-BC68-FE678EBBEE51},Negative ID,9.337371311639488e-13
{FD48719A-0D8F-44C9-B23B-A21F3918F1D4},Negative ID,1.6658346997847736e-07
{D13FCFE9-2054-48BF-B2E7-05853E6A130C},Negative ID,1.9541929800969523e-12
{75A21B42-8E47-4840-99E4-7B06C809BA97},Negative ID,1.7847424625973256e-06
{8D12C2CF-D1DD-4CEF-B270-3BC7A1411AE5},Negative ID,9.248790771037934e-15
{096E530A-DF58-4A49-8756-71A3A2E692C7},Negative ID,4.023471552406159e-05
{0DA6C32D-152F-4E60-B67C-059C6E59D838},Negative ID,0.0014231379775287525
{7D30F175-F7AA-4C93-9E94-02F2E25D09E3},Negative ID,0.0002070942569980869
{9D928E9D-4995-41D1-A050-6F43AC2D59A5},Negative ID,0.000162043769200729
{492FBEF0-C94F-45B2-8709-836C591C53C3},Negative ID,1.2191406266450758e-06
{79C11696-B450-4F42-A86C-0BE5CADFBC26},Negative ID,5.83810326027223e-12
{189992BF-C7FB-4CB4-9179-5046D8283CBE},Negative ID,5.320127045470029e-07
{A118F200-BB4F-462D-B767-8A35089A6E4C},Negative ID,1.6474533955553898e-10
{E51E5C1B-56EA-4B5B-8133-C5B2BD11BA30},Negative ID,1.695691280012704e-11
{4AEDBAFC-4CCA-477F-A9A6-D6C392AA3802},Negative ID,0.8624562481334388
{00FABFBB-3504-4E46-8F2A-405559F2C74D},Negative ID,1.121206736254053e-05
{2804EAEF-BDA4-409D-B02C-4112A722B84E},Negative ID,3.357506748406587e-15
{0E818BD0-9B13-48A0-A951-CEBCCEDB7F6B},Negative ID,0.40912607013023466
{249263FD-97E4-41EE-B764-0C4ECB1BB603},Negative ID,0.5067850034788138
{545B542C-5030-471B-87A6-206319DD6B10},Negative ID,1.1839985216712102e-07
{79BCB5BD-E743-491B-9F00-0F8D5CCCA170},Negative ID,2.2118896783287076e-05
{33026A8E-99E5-4FAC-8E8D-C22373CB5613},Negative ID,3.9985197770958147e-07
{01A01074-C6CA-4CC7-B8E6-3B22BDA73B4A},Negative ID,2.2446635313465058e-06
{48E04E7E-C472-4F72-BE49-A1C8EAC1CBF5},Negative ID,1.131880231225004e-10
{C2D75AED-2828-4778-A3C6-EE02D4D9BD6F},Negative ID,5.6337809885211246e-06
{0CAB0300-CE60-468A-BCB8-D43963010AC6},Negative ID,2.40638221723014e-05
{FF2A21DC-D68D-48F7-9B5A-5C6EA46764C0},Negative ID,2.516190157441893e-07
{76997EF3-87CB-45C2-BB2E-3150FCA17364},Negative ID,1.3540753516486757e-17
{7DD7EEF3-9611-4827-8220-103DC7ABDBE5},Negative ID,5.189981915500733e-06
{E834B77E-BF3E-47E5-A897-A0ECB19EF279},Negative ID,0.0011466610162494013
{DF4AAEFF-0794-44FC-8374-E6F6BF190862},Negative ID,7.047090237006182e-10
{1213926B-764D-4A5E-A088-189F9F5F7FD5},Negative ID,0.00014460073576068783
{932CD8C8-FDEE-4C3B-9854-D10801863A46},Negative ID,4.842731149026441e-21
{600CCA36-2B4B-4121-AC58-0D71C23491E7},Negative ID,0.6239434225881944
{59C6A8C1-F8AE-44D5-9B4D-1D847A1047EA},Negative ID,8.111972895936361e-10
{51BCF540-6339-48D2-97B1-71BF4553D65D},Negative ID,4.74733503065346e-16
{93C76902-373D-4F4A-84B6-D2F81A3E47E4},Negative ID,1.2686049313169844e-17
{DFD9ACF1-7985-4036-AE3C-F5321897A168},Negative ID,8.503862720616501e-10
{E7AEF411-4956-4E21-B997-624C3AFD6A3C},Negative ID,3.596446020014496e-10
{E89BF684-9BB2-4CDD-923A-0E2DDF1969C6},Negative ID,1.3097516654509341e-05
{70E4D05B-72CD-4C48-BF11-84BD66465FE6},Negative ID,3.704973543815277e-10
{5333B813-1849-48A2-9346-3F2AB64AAD82},Negative ID,4.9154791304095e-12
{5238DE8D-0941-4B80-AA62-498346F3707F},Negative ID,1.0404819567852583e-07
{F53D3381-A4E8-4D2E-8CFA-82EC40785888},Negative ID,1.4168801740449542e-10
{408BC7F1-8DC5-497C-8089-B123DB163528},Negative ID,2.140382139350452e-11
{C7FD7E34-0EF2-42BA-BA9C-B56E20C03D9B},Negative ID,2.7984129909508667e-11
{5ABAAF7A-5A2A-4AE3-8683-5C2BA1802F07},Negative ID,0.9068445066532601
{A2C2E024-E8C3-4EC1-B48E-EEAC58CC3CD4},Negative ID,2.0806648968643844e-07
{36B98346-2EA3-412C-BB3A-074F0F5C13AA},Negative ID,1.2784653807999266e-05
{C232DEB4-0ED3-40CB-8697-C64732282BB1},Negative ID,0.003157253737073654
{003166CE-682C-40AD-9850-8F9CB145B79D},Negative ID,0.10087888251678863
{68F4CB52-A74E-4394-96FD-5834E67F78E6},Negative ID,2.0271264143985647e-08
{1509AE0A-800F-4CFB-85FB-F27B713ED5EE},Negative ID,5.4158399060865955e-14
{5016D19A-A5A2-43E6-92E4-9E623F437772},Negative ID,2.8272677944789355e-08
{D86E1391-5D31-4177-A179-ECFFC68AB934},Negative ID,1.5028889693230662e-11
{59BC5448-4625-4E79-B803-BDB928C4F644},Negative ID,2.6221830273309406e-07
{C954346F-0FEB-41D1-B732-F07307FA6445},Negative ID,0.3466893057432533
{43383C24-1ED1-4BCD-AE6E-34565E0E9BD6},Negative ID,1.213623862479787e-07
{611D42B4-8410-4276-A9BB-60A8643E20DE},Negative ID,1.3960911823142785e-06
{35511058-9A10-4E7B-BA7D-5DE295AD96DB},Negative ID,6.567096728330654e-16
{2C172F13-1905-4321-90CD-00C71C9F3577},Negative ID,6.354399605311248e-14
{E1026A32-813E-4DC9-B447-447EFA6D30F0},Negative ID,7.864492564135992e-11
{AE7F69E1-C1D9-437D-B41F-3BAA324139B8},Negative ID,9.959239754794361e-19
{FA2159CB-258C-497B-83A5-7E59DA9BF067},Negative ID,6.198969802115258e-15
{85AEF552-9D3A-4B11-B5B6-C43DC79DDA98},Negative ID,3.6149739880818934e-05
{488C8070-4957-4A1E-AFAF-B21D9F5DD727},Negative ID,6.839906428642669e-13
{69EAF147-E402-444E-80EA-702DC6839244},Negative ID,1.1924587594690954e-17
{128F09B5-BD9E-4270-AEBC-943E918678A9},Negative ID,2.597760334252599e-16
{B2E62F1A-6D2D-47EF-83DD-73EC9D9E63CA},Negative ID,1.1563899051820735e-11
{78D04E44-FB67-42D3-9B48-51C62D1583CD},Negative ID,4.699121317240783e-06
{24285EE2-F137-4185-A00A-B6CE254DB269},Negative ID,1.1301078464323313e-07
{923BACCF-EB40-4DA0-93CC-AD435145212B},Negative ID,1.3517130209669115e-06
{F4C0C095-38D9-4B70-AD7D-628CD0D3785A},Negative ID,0.0024688557331881502
{D27BA39E-ED78-4222-AE43-78D99AFAED5C},Negative ID,1.859661716563203e-09
{5872F818-BACC-4A48-8F71-EF2066285C6D},Negative ID,2.665697992907127e-06
{DFA03F48-CB3D-4921-AE0F-8FAD8A751A9C},Negative ID,1.275041095571004e-17
{D3758637-2B04-44D9-9B11-BFC337181DB7},Negative ID,1.514083740375031e-19
{E35D347F-52DA-4FEA-AC50-E1B7A3BBE33B},Negative ID,2.3784563387777973e-06
{B4D6EC41-3C4C-4005-AB5D-013EA1374D7D},Negative ID,3.4957601230986026e-06
{98C1CC14-D7A6-461A-93C5-26B70B4A97E3},Negative ID,3.2056669727923216e-09
{D13FBADE-C845-49FC-813E-390C4F54A4A0},Negative ID,8.675180308773998e-07
{C131E3FC-5097-4DAD-9F01-4D92FC5734A1},Negative ID,5.128329630386424e-06
{511184FF-E045-4E7D-A399-84ECFDAAE713},Negative ID,2.9580043360922484e-08
{F11D4C6B-4C10-42FE-A374-080A43EA0F03},Negative ID,0.3107512065649496
{11005C57-9C48-4162-8A46-9C4009003083},Negative ID,7.090674339271247e-15
{89C3BA79-8B17-41DF-8D0D-2B3C7542D821},Negative ID,9.95389655919378e-16
{DCF97395-A674-4227-864C-558FAA622A61},Negative ID,2.077114258753542e-08
{8354B672-028F-4B89-B0CD-7F06524C2642},Negative ID,4.8778396378662875e-12
{FAC29A67-6089-46A5-B7D5-28B8FFC82E4C},Negative ID,2.2951786603379977e-05
{84D4624A-6742-41FA-A3B7-8D58256BA489},Negative ID,2.005879136300814e-07
{9CE2F868-1DD6-4E99-8203-8B03A8C5F5CE},Negative ID,1.6056450616942675e-07
{1D9ECC95-C206-4717-A087-F6F87182E203},Negative ID,0.03340563937932969
{C06FBC27-827D-4E4A-B3B4-353D9CB8518A},Negative ID,2.876961207510883e-13
{259AE4A2-7B3A-4E3A-9B8A-4A886A1D47C2},Negative ID,2.2133297877088181e-07
{FB165A21-7B16-4A6F-A11B-FACBC5857A14},Negative ID,3.975172326421589e-10
{34D2C4D9-6FA1-4B76-A67B-C2BBD9861E1E},Negative ID,2.4899325963561983e-06
{6325C9B7-D0F1-4066-8784-13B46674CCFB},Negative ID,2.7122766471897243e-11
{31DAD64A-39FA-460E-B9FD-8F3D9712FA21},Negative ID,2.5139474474672626e-16
{D346494B-65C1-4C44-B37E-A178039C01CE},Negative ID,6.548043776664075e-06
{FBEDC412-7BA7-42EC-9DF1-ED378D93CB9F},Negative ID,0.2505003173457383
{5D637975-C102-4881-A55A-9E0988E7BBED},Negative ID,3.8992577847465436e-12
{31F553F1-54DA-457E-81F7-4838BEC5D5D7},Negative ID,1.6106349054881453e-10
{A8D17B9E-7854-4088-8192-63C8A0CFB291},Negative ID,2.4819924937513127e-10
{5C1B0899-1716-479F-9224-D0A8BC5D76C8},Negative ID,7.1171046449205515e-12
{B541D6B3-8657-4843-A30A-B3A9FBA4BB6B},Negative ID,8.716154591176437e-08
{00C424FC-B378-4352-826B-9C8442CCECBE},Negative ID,9.539270949996465e-14
{8C2AB555-9BDF-4B47-984B-8356AD1AC5F7},Negative ID,2.410536185522325e-14
{D37C7E9F-C175-4E25-90AE-AC06D5143E42},Negative ID,7.239991637317586e-13
{975545EB-423D-4491-925A-0B455295F5C3},Negative ID,0.06719156733383838
{ECA182CA-96A9-4370-934C-462FA66B5736},Negative ID,1.0094069894507175e-06
{C23A2C61-05E9-407E-B0F7-2EA636FFA5E0},Negative ID,2.1358282484379817e-12
{2DC07B76-C284-4919-A075-4C3A287BB261},Negative ID,1.0602914955599102e-13
{4813CE37-D769-4DFA-B988-F0DB80AB879B},Negative ID,4.1209206028315204e-10
{57306ED1-5A31-4A65-8461-54D8193485EE},Negative ID,1.0524269174641956e-15
{C14E59BC-3238-4A38-B95F-22C1F6810DF8},Negative ID,2.3128118590791644e-19
{D1671BFB-4C87-413A-8F83-F6102A49B79D},Negative ID,7.111285802250186e-21
{94830C90-8BDC-44A9-9B2D-4851CCB548FD},Negative ID,3.4916071029060718e-15
{855AC950-67C9-4A12-88E9-8EAF43E4D9AB},Negative ID,3.160968562930141e-12
{F42B35A4-45B0-4512-93BC-09E787083C19},Negative ID,1.1210512035904032e-18
{5D18A80D-BACC-4420-928F-56D5331B34E5},Negative ID,4.283998087694236e-11
{3FA61B71-A680-481A-BD86-FAC40230C77A},Negative ID,4.100601016363422e-12
{6C622A21-1233-4E27-A9D5-FAB741CFB3B8},Negative ID,1.4461865588428335e-08
{694C2D26-A5CA-43F4-8AA5-85FBD033491D},Negative ID,1.0849080072010062e-15
{80634955-1DEE-4A05-BDF3-4C7C3284BA20},Negative ID,4.563500660566493e-16
{1AD37923-1C40-4A70-8725-305CCF3BD299},Negative ID,1.0470826606643717e-11
{21C4DE85-384F-415A-90EF-4CA9502486A5},Negative ID,1.4436521259981453e-12
{41FA8185-6C6E-4932-9223-87C45AD3437A},Negative ID,1.3002448462943928e-05
{35FC25F5-236E-4BD8-B3EE-7992F88E4538},Negative ID,3.1936536364243287e-10
{48E380DD-465D-4C90-9E51-1C76ECA74C06},Negative ID,0.11619888416515212
{B7EAD073-6C82-4225-B198-ABA3413BEFD5},Negative ID,2.78518076013427e-07
{6FC6FDD8-8A0D-4F92-86CE-01E1D0125BD2},Negative ID,1.2452667956731029e-06
{27009A04-003F-4F65-BC5D-FB958C9190AE},Negative ID,7.003832174757239e-06
{C077840B-FB0A-4A15-A4A1-ABCEFBD254AC},Negative ID,0.0056450527095882
{FF1A9DD4-F472-40A6-94D7-77C76794AF63},Negative ID,8.794084179534245e-11
{43FF55CB-899C-4201-BDF7-5379E5D21E7D},Negative ID,6.576616015944249e-07
{4A7D5D6E-FA35-4405-826F-88475FA494D6},Negative ID,1.2576878317827664e-15
{1BB61E0F-43E4-4194-983F-94E603D550C8},Negative ID,6.185203835852197e-17
{56CA6F44-F5A3-4701-879E-7BFC89D2BFF9},Negative ID,4.806914412260108e-06
{C934AD51-46AF-41A0-AE16-6623C064BC9B},Negative ID,4.173106853144195e-07
{6F1F9EDA-4F66-4316-B29C-A86065250CCD},Negative ID,0.9600505938461203
{D4B875D0-E2BE-44D5-B928-0CBD77AC767F},Negative ID,5.4433694154442065e-11
{4DC194AC-3699-4C59-913C-55A96FB6B534},Negative ID,1.114503100593073e-12
{2D180B47-73D4-43CE-9E29-412DC2AE8DE5},Negative ID,6.643764781955938e-10
{3DB0E28D-0E19-4C74-9CFC-8C4B9FAD95AB},Negative ID,0.00022570699412693008
{371302C4-534E-4781-BBC7-C8641FD5D1C7},Negative ID,2.0134240284277367e-13
{68D28AE1-886A-49B6-98A8-83BCA21B5950},Negative ID,1.120364898561766e-12
{50E8A1DE-95D7-4DC3-9B52-4823DC0D385C},Negative ID,3.1330848252897887e-10
{6EA7893F-8D7A-4C36-B841-9CC3A28C7D6B},Negative ID,6.938433879419738e-13
{55AE8BF7-05CA-4AAE-9117-53F6A7C2A100},Negative ID,3.453202609319532e-08
{2EAD152E-21D8-4B3E-8647-3861279D54F4},Negative ID,2.6976075946457697e-05
{46BAB986-0748-4368-B747-9C7BCA11BE14},Negative ID,7.225488429703494e-06
{424C6ADD-11C1-4B58-BC5D-BF062AA2159F},Negative ID,7.331276893048316e-14
{54BCCEE5-2FDD-4F57-87CC-A9D3EBE86292},Negative ID,8.348623222627093e-12
{BF583115-69AB-48A1-9C53-CEAFD83FE015},Negative ID,1.6072319896072693e-07
{8088E7BC-97AB-41F5-95F4-36DAEECA5B45},Negative ID,1.9465790328631036e-06
{ADCAE8EF-A202-47D8-BD86-CCFCA0512499},Negative ID,6.570757958544092e-07
{F649751C-5C3F-40F5-A53E-855A2B1EC347},Negative ID,8.641903636244942e-16
{B6289C73-10D5-460B-8902-F2185FEA469D},Negative ID,0.9816622023390622
{0EF44CB9-423C-4029-BD59-E5953463625E},Negative ID,8.920952765843115e-06
{4682578A-03BD-4982-9698-A89D7495B820},Negative ID,1.0182439596987443e-05
{B52ED9B0-BE24-416E-BFA6-908EB67CBFBD},Negative ID,2.786724918124323e-18
{9FD8E159-FEE0-44DD-89C9-DD21897EDAF1},Negative ID,6.081597725106997e-10
{98DE3E28-A633-4CB7-88E9-011A5DAB7315},Negative ID,1.1526396006096133e-13
{8A3D3459-9D9A-4EBC-B105-FDC4824A6018},Negative ID,1.3057039849465959e-15
{65400994-17DB-4CD9-9A5B-4FE486BA8A7D},Negative ID,0.4296340985601008
{536DC355-D9BA-45B6-B123-9675140ADC40},Negative ID,1.4151603338434862e-09
{266039CF-CD07-4964-B6A2-8489E23043A0},Negative ID,1.1957574214620757e-09
{36BC7085-36E9-410F-8A42-039C945A3520},Negative ID,4.7952319971866855e-09
{B52BD81F-C033-4912-951A-E77B3C5BED4D},Negative ID,2.984460010121925e-07
{FA121CAB-0521-4028-BC87-7A85901214F6},Negative ID,1.8484031848856325e-09
{5CE294BE-F96B-4211-8503-6FB824502E66},Negative ID,1.4410548720706988e-07
{02DE5DA2-EBE2-4E85-9013-BD13C4D11DC9},Negative ID,1.310298784057868e-05
{2221AFFD-03C3-44F6-8B52-2726A9232D59},Negative ID,1.764478517644714e-07
{331E9DEF-AB2B-4A14-A241-4B5DE7BD1FD1},Negative ID,0.027753443593986942
{057C3E09-D367-4E8C-9F9D-010DC98F318A},Negative ID,2.7707116192256773e-14
{BB7E3529-506E-4425-8339-C508ECB91D4C},Negative ID,8.494788424278858e-06
{B15C1B43-AE18-4884-BAB6-EA64E87B8ABD},Negative ID,3.018404032229149e-07
{837FE6E2-04B4-4147-B246-6B6F0045FB39},Negative ID,9.667986135404259e-06
{8239BF3B-F206-4DF9-888E-30E6512F3BFF},Negative ID,8.803045312428034e-08
{DEEDC526-6EA9-4545-B4D5-30631D17CC3C},Negative ID,1.1334576484059651e-10
{964BC22F-C046-4B44-A941-648F38F96D98},Negative ID,1.7214956227979054e-07
{C7063357-1E9C-47ED-8741-04B964E06DD4},Negative ID,0.00010183415349700725
{7B7AECB4-EEBF-48A1-988E-0227B9BD95E2},Negative ID,6.889196436159571e-08
{31FF8463-D82D-45C0-84EE-F6D51D213BFA},Negative ID,1.8665570081437898e-19
{6508FCA9-F028-46FD-900C-E884039A7681},Negative ID,2.251191808062431e-12
{E7CCCD60-B981-43F0-A125-180146FFF207},Negative ID,0.5605276998032409
{0257D22F-060A-427D-8ABC-4B931A408B86},Negative ID,6.041199509731e-13
{383EC628-00E7-4D38-A04B-A2BC01FD0DEA},Negative ID,2.5833916450247383e-14
{23A11BE8-2522-4CAE-8664-3A5AA061B836},Negative ID,0.24636239189802697
{4BD08BDD-C4D8-41FB-8FBC-201BBF7AAC2E},Negative ID,5.249639599465394e-16
{E96CC1EA-CD20-4D7C-B86C-D81912C5D858},Negative ID,1.452111364540965e-13
{A5720FBA-2A46-4723-BA2F-0708BA51D25C},Negative ID,3.544469562369785e-05
{23BACE27-A1A3-44B8-B19B-50A12C1A27D4},Negative ID,9.327320233596037e-07
{A9C0084F-5515-405B-AD33-0235E774AE8B},Negative ID,4.472908151380783e-14
{5EE3FED5-DE5C-4B9B-8067-843F5C90505D},Negative ID,2.1779335529869747e-06
{BCA33A31-400B-4CFA-894B-318888B8BD4C},Negative ID,5.244157435765437e-07
{47F08635-6100-4185-A782-7B8E17FA7D3F},Negative ID,6.7227733055798e-15
{CDCDB21C-DCCF-4AFF-A795-A33FB54D4248},Negative ID,3.663749852419286e-15
{3954117E-4ADE-4607-A31A-08418FE1E32F},Negative ID,1.819518804634473e-13
{03B0838C-FD29-4398-81A7-0DE84FB34589},Negative ID,1.9777566871084398e-19
{81E0E90E-714E-4411-B4F0-D3FD13557E8A},Negative ID,3.589242458549302e-10
{B0F58BD7-F815-4BA0-9E8E-C8355FD1B673},Negative ID,0.8601055314387934
